,disk_id,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_194,r_194,n_195,r_195,n_199,r_199,n_241,r_241,n_242,r_242,cluster,x_axis
62,34853.0,99.0,2.0,97.0,13322.0,99.0,22.0,98.0,95.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,345995247131.0,99.0,695809931547.0,1,12
63,34853.0,99.0,2.0,97.0,13346.0,99.0,22.0,98.0,95.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,346400931648.0,99.0,696629305821.0,1,13
64,34853.0,99.0,2.0,97.0,13370.0,99.0,22.0,98.0,95.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,346766377060.0,99.0,697361297268.0,1,14
65,34853.0,99.0,2.0,97.0,13394.0,99.0,22.0,98.0,95.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,347424670088.0,99.0,698878526275.0,1,15
66,34853.0,99.0,2.0,97.0,13418.0,99.0,22.0,98.0,96.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,348252537518.0,99.0,701039449736.0,1,16
67,34853.0,99.0,2.0,97.0,13442.0,99.0,22.0,98.0,96.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,349184574420.0,99.0,703683931385.0,1,17
68,34853.0,99.0,2.0,97.0,13466.0,99.0,22.0,98.0,96.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,350012097785.0,99.0,706275945730.0,1,18
69,34853.0,99.0,2.0,97.0,13490.0,99.0,22.0,98.0,96.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,350696359455.0,99.0,708180690704.0,1,19
70,34853.0,99.0,2.0,97.0,13514.0,99.0,22.0,98.0,97.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,351352047428.0,99.0,710060688640.0,1,20
71,34853.0,99.0,2.0,97.0,13538.0,99.0,22.0,98.0,97.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,73.0,27.0,73.0,27.0,200.0,0.0,99.0,3.0,99.0,351852267625.0,99.0,711358091203.0,1,21
72,34853.0,99.0,2.0,97.0,13562.0,99.0,22.0,98.0,97.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,352322505105.0,99.0,712563374840.0,1,22
73,34853.0,99.0,2.0,97.0,13586.0,99.0,22.0,98.0,97.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,352846351030.0,99.0,713778500841.0,1,23
74,34853.0,99.0,2.0,97.0,13610.0,99.0,22.0,98.0,97.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,3.0,99.0,353659767771.0,99.0,716055269060.0,1,24
75,34853.0,99.0,2.0,97.0,13634.0,99.0,22.0,98.0,98.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,3.0,99.0,354515029249.0,99.0,718560543962.0,1,25
76,34853.0,99.0,2.0,97.0,13658.0,99.0,22.0,98.0,98.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,3.0,99.0,355379432998.0,99.0,720866755894.0,1,26
77,34853.0,99.0,2.0,97.0,13682.0,99.0,22.0,98.0,98.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,3.0,99.0,356177547085.0,99.0,722662118087.0,1,27
78,34853.0,99.0,2.0,97.0,13706.0,99.0,22.0,98.0,99.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,75.0,25.0,75.0,25.0,200.0,0.0,99.0,3.0,99.0,356923756658.0,99.0,724392694647.0,1,28
79,34853.0,99.0,2.0,97.0,13730.0,99.0,22.0,98.0,99.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,357653025176.0,99.0,725962054190.0,1,29
80,34853.0,99.0,2.0,97.0,13754.0,99.0,22.0,98.0,99.0,99.0,6536.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,100.0,0.0,74.0,26.0,74.0,26.0,200.0,0.0,99.0,3.0,99.0,358244979390.0,99.0,727412595307.0,1,30
61,34859.0,100.0,0.0,97.0,14153.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,87270470574.0,99.0,136786277558.0,0,1
62,34859.0,100.0,0.0,97.0,14177.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,87507190656.0,99.0,137330758323.0,0,2
63,34859.0,100.0,0.0,97.0,14201.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,87775531545.0,99.0,137760104744.0,0,3
64,34859.0,100.0,0.0,97.0,14225.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,88037186795.0,99.0,138179543626.0,0,4
65,34859.0,100.0,0.0,97.0,14249.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,88279512881.0,99.0,138553097359.0,0,5
66,34859.0,100.0,0.0,97.0,14273.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,88543197994.0,99.0,138931300450.0,0,6
67,34859.0,100.0,0.0,97.0,14297.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,88755956429.0,99.0,139311761670.0,0,7
68,34859.0,100.0,0.0,97.0,14321.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,88903468910.0,99.0,139656551238.0,0,8
69,34859.0,100.0,0.0,97.0,14345.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,89065097173.0,99.0,139997406676.0,0,9
70,34859.0,100.0,0.0,97.0,14369.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,89253179024.0,99.0,140372840193.0,0,10
71,34859.0,100.0,0.0,97.0,14393.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,89479152299.0,99.0,140823462903.0,0,11
72,34859.0,100.0,0.0,97.0,14417.0,99.0,14.0,99.0,37.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,89693858164.0,99.0,141225545071.0,0,12
73,34859.0,100.0,0.0,97.0,14441.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,89896785672.0,99.0,141586947657.0,0,13
74,34859.0,100.0,0.0,97.0,14465.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,90097975374.0,99.0,141967757966.0,0,14
75,34859.0,100.0,0.0,97.0,14489.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,90272953616.0,99.0,142302321266.0,0,15
76,34859.0,100.0,0.0,97.0,14513.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,90439638020.0,99.0,142612182499.0,0,16
77,34859.0,100.0,0.0,97.0,14537.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,90674524136.0,99.0,143020939244.0,0,17
78,34859.0,100.0,0.0,97.0,14561.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,90860682108.0,99.0,143354021960.0,0,18
79,34859.0,100.0,0.0,97.0,14585.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,91031276048.0,99.0,143661611164.0,0,19
80,34859.0,100.0,0.0,97.0,14609.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,91361464819.0,99.0,144111555184.0,0,20
81,34859.0,100.0,0.0,97.0,14633.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,91549992169.0,99.0,144431238600.0,0,21
82,34859.0,100.0,0.0,97.0,14657.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,91694263793.0,99.0,144753861367.0,0,22
83,34859.0,100.0,0.0,97.0,14681.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,91854158264.0,99.0,145103371427.0,0,23
84,34859.0,100.0,0.0,97.0,14705.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,91985571953.0,99.0,145393224488.0,0,24
85,34859.0,100.0,0.0,97.0,14729.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,92126032807.0,99.0,145765988420.0,0,25
86,34859.0,100.0,0.0,97.0,14753.0,99.0,14.0,99.0,38.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,92294182492.0,99.0,146097411386.0,0,26
87,34859.0,100.0,0.0,97.0,14777.0,99.0,14.0,99.0,39.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,92511007498.0,99.0,146510631370.0,0,27
88,34859.0,100.0,0.0,97.0,14801.0,99.0,14.0,99.0,39.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,92703506302.0,99.0,146948305338.0,0,28
89,34859.0,100.0,0.0,97.0,14825.0,99.0,14.0,99.0,39.0,100.0,6462.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,92886694458.0,99.0,147311309506.0,0,29
90,34859.0,99.0,2.0,97.0,14849.0,99.0,14.0,99.0,39.0,99.0,6460.0,100.0,0.0,100.0,0.0,99.0,2.0,100.0,0.0,99.0,31.0,69.0,31.0,69.0,31.0,199.0,31.0,100.0,0.0,99.0,93058499172.0,99.0,147911730728.0,0,30
148,35074.0,100.0,0.0,98.0,8866.0,99.0,15.0,98.0,97.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,318441460666.0,99.0,271775612251.0,0,1
149,35074.0,100.0,0.0,98.0,8890.0,99.0,15.0,98.0,97.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,319611978267.0,99.0,272916576380.0,0,2
150,35074.0,100.0,0.0,98.0,8914.0,99.0,15.0,98.0,98.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,320752260359.0,99.0,274432232870.0,0,3
151,35074.0,100.0,0.0,98.0,8938.0,99.0,15.0,98.0,98.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,321931971965.0,99.0,275730369876.0,0,4
152,35074.0,100.0,0.0,98.0,8962.0,99.0,15.0,98.0,99.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,323002400948.0,99.0,276949441974.0,0,5
153,35074.0,100.0,0.0,98.0,8986.0,99.0,15.0,98.0,99.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,324186816303.0,99.0,278413707220.0,0,6
154,35074.0,100.0,0.0,98.0,9010.0,99.0,15.0,98.0,100.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,325439658815.0,99.0,279791367122.0,0,7
155,35074.0,100.0,0.0,98.0,9034.0,99.0,15.0,98.0,100.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,326572898734.0,99.0,280949741247.0,0,8
156,35074.0,100.0,0.0,98.0,9058.0,99.0,15.0,98.0,101.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,327611570373.0,99.0,282001717417.0,0,9
157,35074.0,100.0,0.0,98.0,9082.0,99.0,15.0,98.0,101.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,328746124946.0,99.0,283267505815.0,0,10
158,35074.0,100.0,0.0,98.0,9106.0,99.0,15.0,98.0,102.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,329939443097.0,99.0,284726055843.0,0,11
159,35074.0,100.0,0.0,98.0,9130.0,99.0,15.0,98.0,102.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,331077618433.0,99.0,286284773408.0,0,12
160,35074.0,100.0,0.0,98.0,9154.0,99.0,15.0,98.0,103.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,332321597921.0,99.0,287865712182.0,0,13
161,35074.0,100.0,0.0,98.0,9178.0,99.0,15.0,98.0,103.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,333424426167.0,99.0,289346354647.0,0,14
162,35074.0,100.0,0.0,98.0,9202.0,99.0,15.0,98.0,104.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,334503992759.0,99.0,290908820459.0,0,15
163,35074.0,100.0,0.0,98.0,9226.0,99.0,15.0,98.0,104.5,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,335496719102.5,99.0,292452245095.5,0,16
164,35074.0,100.0,0.0,98.0,9250.0,99.0,15.0,98.0,105.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,336489445446.0,99.0,293995669732.0,0,17
165,35074.0,100.0,0.0,98.0,9274.0,99.0,15.0,98.0,105.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,337456789152.0,99.0,295203628549.0,0,18
166,35074.0,100.0,0.0,98.0,9298.0,99.0,15.0,98.0,106.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,338396291917.0,99.0,296208332207.0,0,19
167,35074.0,100.0,0.0,98.0,9322.0,99.0,15.0,98.0,107.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,68.0,32.0,200.0,0.0,100.0,0.0,99.0,340546680243.0,99.0,298402446812.0,0,20
168,35074.0,100.0,0.0,98.0,9346.0,99.0,15.0,98.0,108.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,68.0,32.0,200.0,0.0,100.0,0.0,99.0,344172297201.0,99.0,301917476510.0,0,21
169,35074.0,100.0,0.0,98.0,9370.0,99.0,15.0,98.0,110.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,68.0,32.0,200.0,0.0,100.0,0.0,99.0,348034316926.0,99.0,305575394199.0,0,22
170,35074.0,100.0,0.0,98.0,9394.0,99.0,15.0,98.0,112.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,68.0,32.0,200.0,0.0,100.0,0.0,99.0,352013332954.0,99.0,309264618595.0,0,23
171,35074.0,100.0,0.0,98.0,9418.0,99.0,15.0,98.0,113.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,354863959035.0,99.0,311941066355.0,0,24
172,35074.0,100.0,0.0,98.0,9442.0,99.0,15.0,98.0,114.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,68.0,32.0,200.0,0.0,100.0,0.0,99.0,357516864780.0,99.0,314597761594.0,0,25
173,35074.0,100.0,0.0,98.0,9466.0,99.0,15.0,98.0,116.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,68.0,32.0,200.0,0.0,100.0,0.0,99.0,361350241630.0,99.0,318323880135.0,0,26
174,35074.0,100.0,0.0,98.0,9490.0,99.0,15.0,98.0,117.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,363529206657.0,99.0,320219646425.0,0,27
175,35074.0,100.0,0.0,98.0,9514.0,99.0,15.0,98.0,117.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,68.0,32.0,200.0,0.0,100.0,0.0,99.0,364826088835.0,99.0,321539083108.0,0,28
176,35074.0,100.0,0.0,98.0,9538.0,99.0,15.0,98.0,118.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,68.0,32.0,68.0,32.0,200.0,0.0,100.0,0.0,99.0,366241137055.0,99.0,323208417936.0,0,29
177,35074.0,100.0,0.0,98.0,9562.0,99.0,15.0,98.0,119.0,100.0,6522.0,100.0,0.0,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,367737486305.0,99.0,325024446432.0,0,30
140,35076.0,100.0,0.0,98.0,8674.0,99.0,15.0,98.0,109.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,352762890542.0,99.0,259646232409.0,0,1
141,35076.0,100.0,0.0,98.0,8698.0,99.0,15.0,98.0,109.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,354141164265.0,99.0,260970071717.0,0,2
142,35076.0,100.0,0.0,98.0,8722.0,99.0,15.0,98.0,110.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,355527042792.0,99.0,262266621989.0,0,3
143,35076.0,100.0,0.0,98.0,8746.0,99.0,15.0,98.0,111.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,357075119869.0,99.0,263634679102.0,0,4
144,35076.0,100.0,0.0,98.0,8770.0,99.0,15.0,98.0,111.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,358587706386.0,99.0,264908099886.0,0,5
145,35076.0,100.0,0.0,98.0,8794.0,99.0,15.0,98.0,112.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,360031780915.0,99.0,266081159276.0,0,6
146,35076.0,100.0,0.0,98.0,8818.0,99.0,15.0,98.0,113.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,361402220802.0,99.0,267267191218.0,0,7
147,35076.0,100.0,0.0,98.0,8842.0,99.0,15.0,98.0,114.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,362789946667.0,99.0,268474932257.0,0,8
148,35076.0,100.0,0.0,98.0,8866.0,99.0,15.0,98.0,114.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,364161138482.0,99.0,269774514342.0,0,9
149,35076.0,100.0,0.0,98.0,8890.0,99.0,15.0,98.0,115.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,365632031149.0,99.0,270975217825.0,0,10
150,35076.0,100.0,0.0,98.0,8914.0,99.0,15.0,98.0,116.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,367083136379.0,99.0,272161017132.0,0,11
151,35076.0,100.0,0.0,98.0,8938.0,99.0,15.0,98.0,116.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,368457195808.0,99.0,273208408857.0,0,12
152,35076.0,100.0,0.0,98.0,8962.0,99.0,15.0,98.0,117.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,70.0,30.0,70.0,30.0,200.0,0.0,100.0,0.0,99.0,369733295015.0,99.0,274150231941.0,0,13
153,35076.0,100.0,0.0,98.0,8986.0,99.0,15.0,98.0,118.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,371066427346.0,99.0,275146090352.0,0,14
154,35076.0,100.0,0.0,98.0,9010.0,99.0,15.0,98.0,118.0,100.0,6569.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,69.0,31.0,69.0,31.0,200.0,0.0,100.0,0.0,99.0,372477602133.0,99.0,276189025252.0,0,15
